GENE SYMBOL,HAPLOINSUFFICIENCY,TRIPLOSENSITIVITY,ONLINE REPORT,DATE
TBC1D5,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TBC1D5&subject=,2017-06-01T00:32:34.000-0400
TBCE,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TBCE&subject=,2017-05-31T15:20:59.000-0400
TBL1XR1,Sufficient Evidence for Haploinsufficiency,Minimal Evidence for Triplosensitiivty,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TBL1XR1&subject=,2019-08-28T14:20:22.000-0400
TBR1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TBR1&subject=,2019-08-28T12:55:09.000-0400
TBX1,Some Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TBX1&subject=,2019-01-30T16:27:25.000-0500
TBX2,Minimal Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TBX2&subject=,2018-08-08T12:13:42.000-0400
TBX20,Minimal Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TBX20&subject=,2017-05-31T09:32:15.000-0400
TBX22,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TBX22&subject=,2019-08-22T15:51:58.000-0400
TBX3,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TBX3&subject=,2019-08-22T10:31:47.000-0400
TBX4,Some Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TBX4&subject=,2018-06-22T16:20:55.000-0400
TBX5,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TBX5&subject=,2019-08-13T14:48:48.000-0400
TCF12,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TCF12&subject=,2019-08-22T15:48:20.000-0400
TCF20,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TCF20&subject=,2019-08-28T14:48:29.000-0400
TCF4,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TCF4&subject=,2019-08-13T14:42:53.000-0400
TCF7L2,Minimal Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TCF7L2&subject=,2019-03-27T12:55:25.000-0400
TCIRG1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TCIRG1&subject=,2018-10-17T10:48:46.000-0400
TCN2,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TCN2&subject=,2017-05-31T12:48:06.000-0400
TCOF1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TCOF1&subject=,2019-08-13T14:39:14.000-0400
TCTN1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TCTN1&subject=,2017-06-01T02:06:45.000-0400
TCTN2,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TCTN2&subject=,2018-10-16T13:23:41.000-0400
TDGF1,Minimal Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TDGF1&subject=,2017-05-31T21:54:08.000-0400
TDP1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TDP1&subject=,2018-10-18T09:16:18.000-0400
TECPR2,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TECPR2&subject=,2018-10-25T13:01:06.000-0400
TECTA,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TECTA&subject=,2018-02-07T10:32:48.000-0500
TERT,Minimal Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TERT&subject=,2019-01-04T16:27:03.000-0500
TFAP2B,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TFAP2B&subject=,2019-08-22T15:47:42.000-0400
TFR2,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TFR2&subject=,2018-10-17T13:30:45.000-0400
TGFBR1,Some Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TGFBR1&subject=,2019-01-04T16:33:39.000-0500
TGFBR2,Some Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TGFBR2&subject=,2019-01-04T16:33:59.000-0500
TGIF1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TGIF1&subject=,2019-08-22T11:39:26.000-0400
TGM1,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TGM1&subject=,2017-05-31T21:10:35.000-0400
TGM5,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TGM5&subject=,2017-05-31T15:01:13.000-0400
THRA,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=THRA&subject=,2017-05-31T22:47:47.000-0400
TIMM8A,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TIMM8A&subject=,2019-08-22T11:43:15.000-0400
TJP2,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TJP2&subject=,2018-10-15T15:47:33.000-0400
TLX3,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TLX3&subject=,2018-09-25T13:54:15.000-0400
TMC6,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TMC6&subject=,2018-10-16T13:22:50.000-0400
TMC8,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TMC8&subject=,2018-10-16T14:27:54.000-0400
TMCO1,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TMCO1&subject=,2018-10-23T10:36:07.000-0400
TMEM135,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TMEM135&subject=,2017-05-31T20:31:16.000-0400
TMEM231,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TMEM231&subject=,2018-10-25T10:11:52.000-0400
TMEM237,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TMEM237&subject=,2017-05-31T20:50:24.000-0400
TMEM43,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TMEM43&subject=,2017-05-31T19:48:45.000-0400
TMEM67,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TMEM67&subject=,2018-10-23T09:08:29.000-0400
TMLHE,Minimal Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TMLHE&subject=,2018-10-24T19:26:30.000-0400
TMPRSS3,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TMPRSS3&subject=,2018-10-22T16:29:07.000-0400
TMPRSS6,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TMPRSS6&subject=,2018-11-13T12:45:09.000-0500
TNFRSF11B,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TNFRSF11B&subject=,2017-05-31T20:55:32.000-0400
TNNI3,Minimal Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TNNI3&subject=,2017-06-01T02:15:27.000-0400
TNNT1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TNNT1&subject=,2018-11-09T16:24:10.000-0500
TNNT2,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TNNT2&subject=,2017-05-31T21:44:24.000-0400
TNRC6B,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TNRC6B&subject=,2019-08-28T14:48:01.000-0400
TP53,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TP53&subject=,2019-08-22T16:21:02.000-0400
TP63,Minimal Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TP63&subject=,2017-05-31T14:58:42.000-0400
TP73,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TP73&subject=,2017-06-01T01:28:03.000-0400
TPK1,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TPK1&subject=,2018-11-12T09:13:11.000-0500
TPM1,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TPM1&subject=,2017-05-31T19:37:56.000-0400
TPO,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TPO&subject=,2018-10-18T10:21:15.000-0400
TPRN,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TPRN&subject=,2018-10-19T16:06:01.000-0400
TRAPPC10,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRAPPC10&subject=,2017-05-31T13:44:00.000-0400
TRAPPC2,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRAPPC2&subject=,2019-08-22T15:00:12.000-0400
TRAPPC9,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRAPPC9&subject=,2017-09-11T17:52:53.000-0400
TRDN,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRDN&subject=,2017-06-01T04:06:26.000-0400
TRHR,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRHR&subject=,2017-05-31T20:02:59.000-0400
TRIM2,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRIM2&subject=,2018-10-17T15:18:34.000-0400
TRIM32,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRIM32&subject=,2018-11-09T16:16:18.000-0500
TRIM37,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRIM37&subject=,2018-10-16T14:24:11.000-0400
TRIO,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRIO&subject=,2019-08-28T12:54:56.000-0400
TRIOBP,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRIOBP&subject=,2018-10-16T14:01:58.000-0400
TRIP12,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRIP12&subject=,2019-08-28T14:14:13.000-0400
TRIP4,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRIP4&subject=,2018-08-16T20:03:40.000-0400
TRMT10A,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRMT10A&subject=,2018-10-23T10:54:14.000-0400
TRMU,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRMU&subject=,2018-10-15T15:39:01.000-0400
TRPM1,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRPM1&subject=,2017-06-01T03:22:22.000-0400
TRPS1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRPS1&subject=,2019-08-13T14:41:12.000-0400
TRRAP,Minimal Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TRRAP&subject=,2019-04-24T12:18:41.000-0400
TSC1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TSC1&subject=,2019-08-22T10:39:46.000-0400
TSC2,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TSC2&subject=,2019-08-13T14:43:48.000-0400
TSEN2,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TSEN2&subject=,2018-10-16T12:18:50.000-0400
TSEN54,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TSEN54&subject=,2017-05-31T20:30:21.000-0400
TSPAN7,Some Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TSPAN7&subject=,2018-10-10T11:05:07.000-0400
TSPEAR,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TSPEAR&subject=,2018-11-09T16:23:40.000-0500
TTC19,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TTC19&subject=,2018-10-16T12:50:15.000-0400
TTC21B,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TTC21B&subject=,2018-10-18T10:47:50.000-0400
TTC37,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TTC37&subject=,2018-11-09T16:21:27.000-0500
TTC7A,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TTC7A&subject=,2018-10-17T10:38:19.000-0400
TTC8,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TTC8&subject=,2017-05-31T09:54:41.000-0400
TTLL5,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TTLL5&subject=,2018-10-18T10:35:36.000-0400
TUBA1A,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TUBA1A&subject=,2017-05-31T09:38:43.000-0400
TUBA8,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TUBA8&subject=,2017-05-31T15:12:07.000-0400
TUBB3,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TUBB3&subject=,2017-08-30T16:40:53.000-0400
TUBB4A,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TUBB4A&subject=,2017-05-31T10:56:19.000-0400
TUBGCP6,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TUBGCP6&subject=,2018-10-16T14:17:34.000-0400
TUFM,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TUFM&subject=,2018-11-12T08:53:09.000-0500
TWIST1,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TWIST1&subject=,2019-08-22T10:40:59.000-0400
TWIST2,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TWIST2&subject=,2018-10-17T14:50:04.000-0400
TYMP,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TYMP&subject=,2018-10-18T09:06:21.000-0400
TYROBP,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TYROBP&subject=,2018-10-25T10:54:38.000-0400
TYRP1,Gene Associated with Autosomal Recessive Phenotype,,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=TYRP1&subject=,2018-10-17T11:47:48.000-0400
UBE2A,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=UBE2A&subject=,2019-08-28T14:47:48.000-0400
UBE3A,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=UBE3A&subject=,2019-08-22T14:31:46.000-0400
UBE3B,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=UBE3B&subject=,2018-10-16T14:20:55.000-0400
UBN2,Minimal Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://www.ncbi.nlm.nih.gov/projects/dbvar/clingen/clingen_gene.cgi?sym=UBN2&subject=,2019-05-22T12:23:01.000-0400
